city,global_index
manhattan,52689
manhattan,34023
manhattan,52618
manhattan,45823
manhattan,23640
manhattan,50618
manhattan,37422
manhattan,14528
manhattan,41079
manhattan,55671
manhattan,3448
manhattan,28283
manhattan,21705
manhattan,31378
manhattan,6513
manhattan,11518
manhattan,18447
manhattan,47435
manhattan,35949
manhattan,50603
manhattan,19258
manhattan,54460
manhattan,6163
manhattan,37378
manhattan,23059
manhattan,2138
manhattan,20183
manhattan,53813
manhattan,35277
manhattan,16271
manhattan,42055
manhattan,53828
manhattan,50089
manhattan,18978
manhattan,24067
manhattan,18271
manhattan,39858
manhattan,25332
manhattan,51190
manhattan,37166
manhattan,14012
manhattan,2827
manhattan,11131
manhattan,13908
manhattan,36462
manhattan,2561
manhattan,25939
manhattan,32749
manhattan,45165
manhattan,46275
manhattan,31238
manhattan,53478
manhattan,3916
manhattan,4050
manhattan,54463
manhattan,33115
manhattan,16999
manhattan,28177
manhattan,5138
manhattan,21085
manhattan,1731
manhattan,40960
manhattan,6244
manhattan,35781
manhattan,13970
manhattan,49019
manhattan,49041
manhattan,28525
manhattan,19228
manhattan,54931
manhattan,2339
manhattan,19930
manhattan,37008
manhattan,9456
manhattan,7216
manhattan,15294
manhattan,22277
manhattan,23820
manhattan,55196
manhattan,53533
manhattan,4838
manhattan,18956
manhattan,38320
manhattan,31556
manhattan,36362
manhattan,4631
manhattan,39817
manhattan,7055
manhattan,4106
manhattan,22282
manhattan,7769
manhattan,44830
manhattan,40047
manhattan,20059
manhattan,55188
manhattan,21038
manhattan,12531
manhattan,11652
manhattan,30204
manhattan,52118
manhattan,6627
manhattan,28514
manhattan,51892
manhattan,20249
manhattan,25792
manhattan,26393
manhattan,4429
manhattan,44415
manhattan,34559
manhattan,54557
manhattan,41805
manhattan,17011
manhattan,44992
manhattan,41565
manhattan,12814
manhattan,21883
manhattan,19514
manhattan,20055
manhattan,229
manhattan,47285
manhattan,8050
manhattan,52224
manhattan,23720
manhattan,39442
manhattan,55140
manhattan,9792
manhattan,13167
manhattan,23594
manhattan,17228
manhattan,9947
manhattan,8976
manhattan,628
manhattan,37333
manhattan,47053
manhattan,399
manhattan,13617
manhattan,26800
manhattan,10040
manhattan,54537
manhattan,35203
manhattan,694
manhattan,21303
manhattan,46249
manhattan,50086
manhattan,22721
manhattan,7091
manhattan,41178
manhattan,10808
manhattan,52321
manhattan,12311
manhattan,41579
manhattan,41613
manhattan,40539
manhattan,8133
manhattan,13955
manhattan,19372
manhattan,35887
manhattan,19842
manhattan,8522
manhattan,16082
manhattan,22457
manhattan,13571
manhattan,17353
manhattan,25588
manhattan,23540
manhattan,10616
manhattan,24682
manhattan,14514
manhattan,30313
manhattan,45248
manhattan,52027
manhattan,10462
manhattan,27495
manhattan,38331
manhattan,36384
manhattan,4432
manhattan,30476
manhattan,52284
manhattan,30196
manhattan,6439
manhattan,21375
manhattan,24958
manhattan,18079
manhattan,15189
manhattan,8567
manhattan,48992
manhattan,276
manhattan,19556
manhattan,39218
manhattan,6729
manhattan,30327
manhattan,9750
manhattan,35167
manhattan,28345
manhattan,45354
manhattan,10703
manhattan,48371
manhattan,21342
manhattan,13471
manhattan,9584
manhattan,12502
manhattan,15698
manhattan,39238
manhattan,2124
manhattan,48769
manhattan,6705
manhattan,15010
manhattan,16964
manhattan,38847
manhattan,8237
manhattan,22372
manhattan,6101
manhattan,9587
manhattan,25273
manhattan,49657
manhattan,7394
manhattan,50267
manhattan,24064
manhattan,35764
manhattan,9932
manhattan,19498
manhattan,50311
manhattan,38308
manhattan,14293
manhattan,5050
manhattan,8418
manhattan,3468
manhattan,32882
manhattan,38996
manhattan,43109
manhattan,45594
manhattan,47887
manhattan,25549
manhattan,11308
manhattan,38365
manhattan,13230
manhattan,6975
manhattan,24446
manhattan,31569
manhattan,43664
manhattan,26300
manhattan,21061
manhattan,18709
manhattan,33997
manhattan,36785
manhattan,33311
manhattan,43868
manhattan,40840
manhattan,39682
manhattan,40804
manhattan,9956
manhattan,21185
manhattan,41753
manhattan,27112
manhattan,34643
manhattan,16858
manhattan,46500
manhattan,27077
manhattan,44008
manhattan,25405
manhattan,28141
manhattan,34611
manhattan,46180
manhattan,40424
manhattan,27064
manhattan,23778
manhattan,53390
manhattan,1837
manhattan,40433
manhattan,18661
manhattan,35822
manhattan,51849
manhattan,6004
manhattan,39278
manhattan,28515
manhattan,46564
manhattan,30344
manhattan,10609
manhattan,18097
manhattan,53344
manhattan,35351
manhattan,47063
manhattan,25957
manhattan,13897
manhattan,9200
manhattan,40192
manhattan,20691
manhattan,29383
manhattan,39853
manhattan,51379
manhattan,48875
manhattan,7743
manhattan,8213
manhattan,43118
manhattan,5890
manhattan,48120
manhattan,17311
manhattan,40353
manhattan,42612
manhattan,50884
manhattan,1493
manhattan,271
manhattan,32298
manhattan,5218
manhattan,26076
manhattan,42162
manhattan,8911
manhattan,51827
manhattan,42760
manhattan,37824
manhattan,18634
manhattan,43777
manhattan,6185
manhattan,38076
manhattan,16974
manhattan,34737
manhattan,19728
manhattan,40644
manhattan,39003
manhattan,48792
manhattan,29139
manhattan,41709
manhattan,45452
manhattan,45685
manhattan,9110
manhattan,25410
manhattan,26390
manhattan,43186
manhattan,20635
manhattan,22997
manhattan,46000
manhattan,1743
manhattan,42306
manhattan,46057
manhattan,7118
manhattan,20210
manhattan,23136
manhattan,30109
manhattan,35861
manhattan,36197
manhattan,6523
manhattan,24132
manhattan,18058
manhattan,52071
manhattan,16318
manhattan,34139
manhattan,44064
manhattan,6384
manhattan,10995
manhattan,45589
manhattan,52005
manhattan,7890
manhattan,37915
manhattan,3672
manhattan,35788
manhattan,41430
manhattan,4516
manhattan,38957
manhattan,8049
manhattan,16013
manhattan,29354
manhattan,35568
manhattan,36515
manhattan,43610
manhattan,8129
manhattan,49454
manhattan,13234
manhattan,51802
manhattan,52628
manhattan,15483
manhattan,15085
manhattan,45631
manhattan,36192
manhattan,53130
manhattan,44889
manhattan,22882
manhattan,45340
manhattan,9194
manhattan,22712
manhattan,4419
manhattan,1046
manhattan,31012
manhattan,32708
manhattan,49904
manhattan,26179
manhattan,14059
manhattan,54378
manhattan,44922
manhattan,44688
manhattan,41202
manhattan,38730
manhattan,1502
manhattan,46839
manhattan,48160
manhattan,26016
manhattan,55258
manhattan,29224
manhattan,46882
manhattan,53860
manhattan,1519
manhattan,44382
manhattan,3363
manhattan,13502
manhattan,22782
manhattan,31823
manhattan,51989
manhattan,38297
manhattan,35189
manhattan,32113
manhattan,27346
manhattan,38326
manhattan,42642
manhattan,48312
manhattan,38605
manhattan,27370
manhattan,18671
manhattan,51592
manhattan,28706
manhattan,28901
manhattan,5075
manhattan,29221
manhattan,16468
manhattan,35978
manhattan,4788
manhattan,32983
manhattan,17709
manhattan,21598
manhattan,8027
manhattan,31390
manhattan,4979
manhattan,13479
manhattan,26695
manhattan,21777
manhattan,18685
manhattan,24534
manhattan,48820
manhattan,43087
manhattan,48985
manhattan,20667
manhattan,7855
manhattan,47183
manhattan,49237
manhattan,14370
manhattan,45101
manhattan,5993
manhattan,17513
manhattan,3442
manhattan,34856
manhattan,48817
manhattan,34344
manhattan,48566
manhattan,53245
manhattan,48068
manhattan,51165
manhattan,22618
manhattan,37914
manhattan,1210
manhattan,30588
manhattan,4875
manhattan,26234
manhattan,2924
manhattan,508
manhattan,52160
manhattan,1972
manhattan,13434
manhattan,13918
manhattan,5455
manhattan,5965
manhattan,35558
manhattan,4795
manhattan,6136
manhattan,44609
manhattan,31926
manhattan,39267
manhattan,17719
manhattan,21202
manhattan,23545
manhattan,54473
manhattan,51576
manhattan,8401
manhattan,53775
manhattan,9777
manhattan,21135
manhattan,6204
manhattan,8066
manhattan,5106
manhattan,46462
manhattan,49881
manhattan,47987
manhattan,48115
manhattan,21066
manhattan,42547
manhattan,2104
manhattan,43613
manhattan,49061
manhattan,4307
manhattan,20375
manhattan,48381
manhattan,12263
manhattan,29949
manhattan,39407
manhattan,8327
manhattan,20165
manhattan,51286
manhattan,23
manhattan,28146
manhattan,26707
manhattan,29579
manhattan,35870
manhattan,7494
manhattan,43782
manhattan,36805
manhattan,14615
manhattan,44665
manhattan,21204
manhattan,30047
manhattan,40852
manhattan,40409
manhattan,50558
manhattan,41669
manhattan,48730
manhattan,33069
manhattan,49562
manhattan,3224
manhattan,41250
manhattan,19502
manhattan,17190
manhattan,33322
manhattan,11121
manhattan,5995
manhattan,43518
manhattan,50277
manhattan,12687
manhattan,16319
manhattan,39882
manhattan,22808
manhattan,22979
manhattan,15360
manhattan,16748
manhattan,50335
manhattan,25424
manhattan,39155
manhattan,22931
manhattan,44940
manhattan,5352
manhattan,8191
manhattan,2206
manhattan,26121
manhattan,26143
manhattan,44652
manhattan,5406
manhattan,7368
manhattan,28287
manhattan,47821
manhattan,24617
manhattan,55302
manhattan,39269
manhattan,5037
manhattan,55360
manhattan,47476
manhattan,27209
manhattan,32954
manhattan,29961
manhattan,51008
manhattan,18035
manhattan,819
manhattan,51137
manhattan,15700
manhattan,3095
manhattan,23935
manhattan,24016
manhattan,47488
manhattan,36899
manhattan,25232
manhattan,33581
manhattan,37630
manhattan,1468
manhattan,18397
manhattan,4283
manhattan,53244
manhattan,48149
manhattan,12833
manhattan,53430
manhattan,26375
manhattan,20933
manhattan,38139
manhattan,4047
manhattan,31316
manhattan,29841
manhattan,10990
manhattan,40058
manhattan,47472
manhattan,22057
manhattan,45663
manhattan,32079
manhattan,24092
manhattan,24857
manhattan,47644
manhattan,30383
manhattan,22011
manhattan,33961
manhattan,6535
manhattan,4402
manhattan,15027
manhattan,51812
manhattan,24170
manhattan,55149
manhattan,2933
manhattan,43486
manhattan,44668
manhattan,53912
manhattan,12851
manhattan,47594
manhattan,11427
manhattan,14609
manhattan,37206
manhattan,16985
manhattan,20243
manhattan,11061
manhattan,22443
manhattan,24239
manhattan,39247
manhattan,30279
manhattan,40290
manhattan,21980
manhattan,32393
manhattan,45473
manhattan,17080
manhattan,49752
manhattan,29514
manhattan,31619
manhattan,32313
manhattan,4467
manhattan,19621
manhattan,27594
manhattan,15473
manhattan,32426
manhattan,36281
manhattan,33226
manhattan,37951
manhattan,42108
manhattan,22279
manhattan,16618
manhattan,18177
manhattan,3995
manhattan,33981
manhattan,53566
manhattan,15636
manhattan,20401
manhattan,14702
manhattan,41217
manhattan,34857
manhattan,45282
manhattan,26192
manhattan,46478
manhattan,34178
manhattan,45828
manhattan,33918
manhattan,30573
manhattan,34046
manhattan,22976
manhattan,35099
manhattan,40183
manhattan,37531
manhattan,51907
manhattan,25490
manhattan,25917
manhattan,20226
manhattan,55661
manhattan,8910
manhattan,15830
manhattan,35463
manhattan,47021
manhattan,39082
manhattan,46515
manhattan,21766
manhattan,5575
manhattan,51198
manhattan,10036
manhattan,37505
manhattan,10803
manhattan,42402
manhattan,2836
manhattan,6781
manhattan,46758
manhattan,17259
manhattan,33481
manhattan,15584
manhattan,5005
manhattan,23942
manhattan,30504
manhattan,580
manhattan,28617
manhattan,41204
manhattan,10134
manhattan,53935
manhattan,27359
manhattan,4249
manhattan,8905
manhattan,13354
manhattan,48060
manhattan,47528
manhattan,15447
manhattan,49344
manhattan,40254
manhattan,21269
manhattan,54779
manhattan,41141
manhattan,37196
manhattan,22348
manhattan,48224
manhattan,29420
manhattan,12823
manhattan,18749
manhattan,31494
manhattan,47213
manhattan,55413
manhattan,37565
manhattan,802
manhattan,30286
manhattan,10656
manhattan,40023
manhattan,48851
manhattan,30670
manhattan,5167
manhattan,7545
manhattan,31931
manhattan,40873
manhattan,22084
manhattan,44756
manhattan,31728
manhattan,918
manhattan,12954
manhattan,22934
manhattan,19647
manhattan,34543
manhattan,3854
manhattan,8487
manhattan,16620
manhattan,2060
manhattan,35899
manhattan,21072
manhattan,1185
manhattan,13472
manhattan,19064
manhattan,12042
manhattan,22773
manhattan,7182
manhattan,9458
manhattan,51197
manhattan,27765
manhattan,34708
manhattan,51996
manhattan,39079
manhattan,36809
manhattan,44255
manhattan,1633
manhattan,36561
manhattan,44033
manhattan,12656
manhattan,44488
manhattan,50586
manhattan,43360
manhattan,36017
manhattan,5835
manhattan,18138
manhattan,3567
manhattan,28660
manhattan,35550
manhattan,12977
manhattan,24392
manhattan,29691
manhattan,1096
manhattan,2838
manhattan,10399
manhattan,18418
manhattan,22310
manhattan,50844
manhattan,8659
manhattan,46372
manhattan,37818
manhattan,7527
manhattan,26251
manhattan,20923
manhattan,2781
manhattan,4663
manhattan,48804
manhattan,43060
manhattan,2744
manhattan,33428
manhattan,48664
manhattan,43529
manhattan,6115
manhattan,46643
manhattan,49403
manhattan,1883
manhattan,32604
manhattan,9426
manhattan,50942
manhattan,32818
manhattan,46043
manhattan,31842
manhattan,38939
manhattan,33601
manhattan,21232
manhattan,40701
manhattan,50394
manhattan,44292
manhattan,49368
manhattan,7102
manhattan,13829
manhattan,38156
manhattan,5726
manhattan,11224
manhattan,51076
manhattan,8285
manhattan,55469
manhattan,19674
manhattan,21479
manhattan,31784
manhattan,54695
manhattan,40541
manhattan,23970
manhattan,36068
manhattan,20943
manhattan,19189
manhattan,11385
manhattan,8577
manhattan,45847
manhattan,13431
manhattan,10675
manhattan,33791
manhattan,3655
manhattan,9490
manhattan,24550
manhattan,4548
manhattan,38820
manhattan,27872
manhattan,50194
manhattan,24160
manhattan,4764
manhattan,13470
manhattan,46487
manhattan,29275
manhattan,41708
manhattan,32375
manhattan,4322
manhattan,22928
manhattan,38945
manhattan,40462
manhattan,25680
manhattan,52626
manhattan,13191
manhattan,46120
manhattan,55623
manhattan,52710
manhattan,22812
manhattan,41237
manhattan,44074
manhattan,11418
manhattan,11465
manhattan,1076
manhattan,18065
manhattan,7127
manhattan,11216
manhattan,40760
manhattan,45493
manhattan,42611
manhattan,5116
manhattan,45211
manhattan,42225
manhattan,9854
manhattan,20549
manhattan,11292
manhattan,11024
manhattan,52223
manhattan,55638
manhattan,42513
manhattan,47922
manhattan,50041
manhattan,28863
manhattan,26367
manhattan,19775
manhattan,28008
manhattan,4857
manhattan,7039
manhattan,23462
manhattan,4903
manhattan,20787
manhattan,53598
manhattan,24676
manhattan,45032
manhattan,41018
manhattan,34452
manhattan,38612
manhattan,41192
manhattan,41678
manhattan,34200
manhattan,2925
manhattan,8548
manhattan,44537
manhattan,5713
manhattan,15578
manhattan,5064
manhattan,6915
manhattan,21545
manhattan,43961
manhattan,37946
manhattan,10213
manhattan,41782
manhattan,15623
manhattan,20413
manhattan,44031
manhattan,30545
manhattan,1010
manhattan,1846
manhattan,49852
manhattan,40450
manhattan,36489
manhattan,12450
manhattan,5132
manhattan,38025
manhattan,3690
manhattan,31340
manhattan,10240
manhattan,31054
manhattan,6801
manhattan,40171
manhattan,25629
manhattan,14797
manhattan,53133
manhattan,40518
manhattan,23180
manhattan,13947
manhattan,17700
manhattan,43027
manhattan,49898
manhattan,34576
manhattan,13327
manhattan,23029
manhattan,25775
manhattan,39352
manhattan,53039
manhattan,10967
manhattan,20886
manhattan,52322
manhattan,428
manhattan,12785
manhattan,404
manhattan,2552
manhattan,19676
manhattan,26419
manhattan,31895
manhattan,47601
manhattan,38863
manhattan,35044
manhattan,7013
manhattan,17952
manhattan,747
manhattan,487
manhattan,3517
manhattan,28122
manhattan,27515
manhattan,34982
manhattan,45607
manhattan,43607
manhattan,20642
manhattan,31532
manhattan,39538
manhattan,41887
manhattan,50808
manhattan,2903
manhattan,41905
manhattan,51840
manhattan,13339
manhattan,15402
manhattan,18086
manhattan,11447
manhattan,28488
manhattan,55526
manhattan,49876
manhattan,13219
manhattan,4420
manhattan,27426
manhattan,15053
manhattan,6364
manhattan,51800
manhattan,34798
manhattan,53183
manhattan,13980
manhattan,22476
manhattan,29575
manhattan,14051
manhattan,13731
manhattan,32464
manhattan,28695
manhattan,17450
manhattan,13051
manhattan,31411
manhattan,15869
manhattan,52330
manhattan,27578
manhattan,776
manhattan,31161
manhattan,40338
manhattan,41361
manhattan,48075
manhattan,35775
manhattan,47462
manhattan,48272
manhattan,50843
manhattan,46075
manhattan,21780
manhattan,8634
manhattan,11699
manhattan,18866
manhattan,20978
manhattan,41277
manhattan,44659
manhattan,34442
manhattan,12143
manhattan,7140
manhattan,34465
manhattan,45951
manhattan,18713
manhattan,17906
manhattan,12388
manhattan,10796
manhattan,33616
manhattan,5855
manhattan,4077
manhattan,3498
manhattan,42856
manhattan,16261
manhattan,33591
manhattan,28049
manhattan,34166
manhattan,15674
manhattan,50696
manhattan,51555
manhattan,17781
manhattan,12216
manhattan,53674
manhattan,17722
manhattan,34886
manhattan,29328
manhattan,55592
manhattan,29088
manhattan,8127
manhattan,18235
manhattan,21316
manhattan,41831
manhattan,14295
manhattan,37070
manhattan,43558
manhattan,446
manhattan,8543
manhattan,9732
manhattan,40698
manhattan,55143
manhattan,50365
manhattan,12034
manhattan,49997
manhattan,40937
manhattan,16687
manhattan,28971
manhattan,5067
manhattan,47467
manhattan,21627
manhattan,18001
manhattan,35844
manhattan,38003
manhattan,32194
manhattan,23661
manhattan,4592
manhattan,53396
manhattan,5478
manhattan,13509
manhattan,50354
manhattan,13008
manhattan,37747
manhattan,13423
manhattan,13545
manhattan,4163
manhattan,11223
manhattan,44329
manhattan,5080
manhattan,26174
manhattan,52240
manhattan,55115
manhattan,45875
manhattan,16519
manhattan,13334
manhattan,11389
manhattan,26439
manhattan,9325
manhattan,39725
manhattan,32418
manhattan,42461
manhattan,10381
manhattan,48277
manhattan,13041
manhattan,32637
manhattan,187
manhattan,12662
manhattan,29104
manhattan,36073
manhattan,35614
manhattan,15929
manhattan,52612
manhattan,1955
manhattan,15802
manhattan,37075
manhattan,53851
manhattan,42750
manhattan,49422
manhattan,44386
manhattan,32526
manhattan,36233
manhattan,39384
manhattan,6803
manhattan,511
manhattan,21812
manhattan,18664
manhattan,38769
manhattan,29030
manhattan,4809
manhattan,28572
manhattan,36516
manhattan,6750
manhattan,44167
manhattan,6565
manhattan,50249
manhattan,12296
manhattan,15384
manhattan,35118
manhattan,34732
manhattan,10306
manhattan,33493
manhattan,15281
manhattan,23908
manhattan,36498
manhattan,22384
manhattan,27756
manhattan,3702
manhattan,646
manhattan,23072
manhattan,5988
manhattan,30534
manhattan,19515
manhattan,29316
manhattan,51542
manhattan,8082
manhattan,38892
manhattan,43374
manhattan,5921
manhattan,28035
manhattan,47307
manhattan,22760
manhattan,39665
manhattan,36950
manhattan,55098
manhattan,20730
manhattan,54543
manhattan,37970
manhattan,41127
manhattan,25511
manhattan,3849
manhattan,38631
manhattan,11415
manhattan,5982
manhattan,49255
manhattan,1601
manhattan,20242
manhattan,14957
manhattan,25724
manhattan,24567
manhattan,4205
manhattan,12397
manhattan,34047
manhattan,7164
manhattan,34945
manhattan,6063
manhattan,47604
manhattan,22877
manhattan,44740
manhattan,44486
manhattan,7400
manhattan,46973
manhattan,29604
manhattan,42840
manhattan,52648
manhattan,41313
manhattan,11651
manhattan,3888
manhattan,40110
manhattan,9406
manhattan,15017
manhattan,15192
manhattan,34521
manhattan,8195
manhattan,26636
manhattan,597
manhattan,41766
manhattan,21467
manhattan,14525
manhattan,20499
manhattan,5490
manhattan,26150
manhattan,28251
manhattan,39993
manhattan,25919
manhattan,24374
manhattan,50926
manhattan,13220
manhattan,28034
manhattan,4389
manhattan,22628
manhattan,51090
manhattan,31789
manhattan,16024
manhattan,26558
manhattan,3895
manhattan,24851
manhattan,28420
manhattan,52016
manhattan,45914
manhattan,41702
manhattan,6689
manhattan,37372
manhattan,20953
manhattan,15298
manhattan,27190
manhattan,51999
manhattan,53025
manhattan,17705
manhattan,20083
manhattan,49994
manhattan,11666
manhattan,18120
manhattan,13018
manhattan,41473
manhattan,30002
manhattan,35460
manhattan,28482
manhattan,3217
manhattan,5475
manhattan,1352
manhattan,14720
manhattan,15801
manhattan,25938
manhattan,8476
manhattan,21753
manhattan,37335
manhattan,27409
manhattan,25992
manhattan,50448
manhattan,49464
manhattan,12423
manhattan,20639
manhattan,4269
manhattan,18645
manhattan,8930
manhattan,28949
manhattan,37446
manhattan,45647
manhattan,43388
manhattan,42896
manhattan,38546
manhattan,37371
manhattan,624
manhattan,2666
manhattan,22722
manhattan,47730
manhattan,26509
manhattan,38323
manhattan,53449
manhattan,33070
manhattan,25176
manhattan,53388
manhattan,23066
manhattan,491
manhattan,47108
manhattan,42257
manhattan,43468
manhattan,22288
manhattan,41966
manhattan,1838
manhattan,54883
manhattan,17345
manhattan,42294
manhattan,18119
manhattan,32559
manhattan,49277
manhattan,32833
manhattan,16214
manhattan,55004
manhattan,36540
manhattan,11712
manhattan,21905
manhattan,45126
manhattan,52556
manhattan,29947
manhattan,4616
manhattan,23402
manhattan,47868
manhattan,39916
manhattan,14942
manhattan,47560
manhattan,48744
manhattan,40967
manhattan,13301
manhattan,48400
manhattan,15589
manhattan,32897
manhattan,35078
manhattan,50642
manhattan,19898
manhattan,12737
manhattan,20020
manhattan,27869
manhattan,17145
manhattan,29181
manhattan,14325
manhattan,25859
manhattan,20473
manhattan,12738
manhattan,41940
manhattan,52907
manhattan,54709
manhattan,38653
manhattan,52026
manhattan,42487
manhattan,32142
manhattan,35347
manhattan,15195
manhattan,14165
manhattan,42920
manhattan,52381
manhattan,21449
manhattan,2725
manhattan,42363
manhattan,3623
manhattan,27119
manhattan,42702
manhattan,16450
manhattan,1685
manhattan,9254
manhattan,32460
manhattan,23324
manhattan,33699
