city,global_index
manhattan,10688
manhattan,52748
manhattan,32279
manhattan,42914
manhattan,5861
manhattan,54488
manhattan,10387
manhattan,54269
manhattan,16871
manhattan,21258
manhattan,49443
manhattan,45053
manhattan,27941
manhattan,34419
manhattan,27833
manhattan,36808
manhattan,23388
manhattan,42369
manhattan,4207
manhattan,5821
manhattan,32070
manhattan,9095
manhattan,7374
manhattan,42201
manhattan,11
manhattan,9119
manhattan,41386
manhattan,2186
manhattan,52899
manhattan,38079
manhattan,32395
manhattan,49841
manhattan,4347
manhattan,14882
manhattan,37501
manhattan,35269
manhattan,31765
manhattan,9428
manhattan,17061
manhattan,14818
manhattan,42692
manhattan,34311
manhattan,45978
manhattan,30067
manhattan,47876
manhattan,30675
manhattan,52529
manhattan,36314
manhattan,733
manhattan,8459
manhattan,48975
manhattan,20031
manhattan,8023
manhattan,39695
manhattan,7067
manhattan,25091
manhattan,39948
manhattan,13520
manhattan,14107
manhattan,42388
manhattan,42287
manhattan,16436
manhattan,33138
manhattan,48360
manhattan,38660
manhattan,21739
manhattan,35003
manhattan,35919
manhattan,53148
manhattan,50368
manhattan,20808
manhattan,29765
manhattan,13386
manhattan,19377
manhattan,38854
manhattan,31462
manhattan,50388
manhattan,1028
manhattan,32384
manhattan,29109
manhattan,47853
manhattan,17505
manhattan,10041
manhattan,14715
manhattan,34486
manhattan,36709
manhattan,5656
manhattan,15980
manhattan,31389
manhattan,14613
manhattan,37303
manhattan,18206
manhattan,37641
manhattan,9511
manhattan,17344
manhattan,53847
manhattan,22017
manhattan,37814
manhattan,2043
manhattan,48158
manhattan,23642
manhattan,53815
manhattan,36708
manhattan,39237
manhattan,26287
manhattan,32868
manhattan,40170
manhattan,16904
manhattan,31360
manhattan,1257
manhattan,38478
manhattan,44574
manhattan,46400
manhattan,19858
manhattan,52967
manhattan,23534
manhattan,310
manhattan,17506
manhattan,48853
manhattan,52105
manhattan,13228
manhattan,27677
manhattan,27767
manhattan,17303
manhattan,9310
manhattan,20850
manhattan,23413
manhattan,24180
manhattan,17769
manhattan,2643
manhattan,55591
manhattan,30640
manhattan,40955
manhattan,3290
manhattan,9607
manhattan,2039
manhattan,6251
manhattan,2691
manhattan,14765
manhattan,45869
manhattan,39835
manhattan,34963
manhattan,38995
manhattan,26717
manhattan,19231
manhattan,48725
manhattan,23913
manhattan,47937
manhattan,22511
manhattan,27229
manhattan,41007
manhattan,37059
manhattan,37832
manhattan,40197
manhattan,10208
manhattan,31261
manhattan,28537
manhattan,11349
manhattan,6094
manhattan,18148
manhattan,25031
manhattan,7819
manhattan,44405
manhattan,22233
manhattan,2414
manhattan,2864
manhattan,21198
manhattan,44092
manhattan,45277
manhattan,5665
manhattan,28058
manhattan,15925
manhattan,6008
manhattan,52166
manhattan,14622
manhattan,1886
manhattan,29586
manhattan,14847
manhattan,28239
manhattan,34644
manhattan,49272
manhattan,21844
manhattan,5204
manhattan,54234
manhattan,30509
manhattan,37272
manhattan,1757
manhattan,12119
manhattan,41148
manhattan,46270
manhattan,37682
manhattan,51457
manhattan,55429
manhattan,114
manhattan,17470
manhattan,26942
manhattan,8897
manhattan,47599
manhattan,37076
manhattan,19137
manhattan,38618
manhattan,46186
manhattan,34298
manhattan,10606
manhattan,40349
manhattan,32097
manhattan,32112
manhattan,44000
manhattan,11971
manhattan,32196
manhattan,25972
manhattan,13475
manhattan,29276
manhattan,38088
manhattan,4588
manhattan,16605
manhattan,29650
manhattan,7162
manhattan,43075
manhattan,3013
manhattan,11567
manhattan,45466
manhattan,21357
manhattan,33560
manhattan,8201
manhattan,14857
manhattan,38360
manhattan,55304
manhattan,8135
manhattan,37410
manhattan,25686
manhattan,9798
manhattan,16835
manhattan,21430
manhattan,35420
manhattan,9220
manhattan,4183
manhattan,6432
manhattan,28527
manhattan,50331
manhattan,5664
manhattan,365
manhattan,35172
manhattan,14015
manhattan,26137
manhattan,25060
manhattan,54724
manhattan,18676
manhattan,26513
manhattan,23798
manhattan,27011
manhattan,42147
manhattan,18578
manhattan,49819
manhattan,51951
manhattan,38122
manhattan,13417
manhattan,47151
manhattan,28847
manhattan,16155
manhattan,6856
manhattan,27306
manhattan,26956
manhattan,23468
manhattan,45349
manhattan,11275
manhattan,35006
manhattan,36609
manhattan,44446
manhattan,15713
manhattan,49485
manhattan,54093
manhattan,3152
manhattan,35340
manhattan,3380
manhattan,51617
manhattan,50004
manhattan,8845
manhattan,45919
manhattan,24699
manhattan,37019
manhattan,13401
manhattan,2510
manhattan,8925
manhattan,38830
manhattan,41418
manhattan,7644
manhattan,33563
manhattan,3061
manhattan,11598
manhattan,52032
manhattan,35940
manhattan,48481
manhattan,25217
manhattan,16937
manhattan,38926
manhattan,48379
manhattan,46631
manhattan,47878
manhattan,10438
manhattan,39027
manhattan,37546
manhattan,3609
manhattan,21296
manhattan,51367
manhattan,49923
manhattan,9165
manhattan,9257
manhattan,28228
manhattan,42787
manhattan,13303
manhattan,46773
manhattan,27211
manhattan,14743
manhattan,23256
manhattan,6486
manhattan,22777
manhattan,29773
manhattan,43413
manhattan,40996
manhattan,1167
manhattan,31114
manhattan,34019
manhattan,28179
manhattan,39877
manhattan,39136
manhattan,30333
manhattan,41710
manhattan,31193
manhattan,28240
manhattan,19020
manhattan,47753
manhattan,11135
manhattan,4292
manhattan,52402
manhattan,9217
manhattan,43881
manhattan,30302
manhattan,45434
manhattan,32846
manhattan,22253
manhattan,295
manhattan,50373
manhattan,13686
manhattan,4768
manhattan,9418
manhattan,51685
manhattan,30702
manhattan,36928
manhattan,2229
manhattan,37310
manhattan,6877
manhattan,15845
manhattan,48800
manhattan,30923
manhattan,3598
manhattan,38669
manhattan,34347
manhattan,6145
manhattan,40195
manhattan,12885
manhattan,698
manhattan,31227
manhattan,2385
manhattan,48196
manhattan,54626
manhattan,29156
manhattan,23936
manhattan,19584
manhattan,9177
manhattan,30676
manhattan,31373
manhattan,18852
manhattan,23408
manhattan,13217
manhattan,47335
manhattan,18049
manhattan,27439
manhattan,16086
manhattan,52575
manhattan,19656
manhattan,42629
manhattan,39113
manhattan,27505
manhattan,45803
manhattan,4247
manhattan,44975
manhattan,5157
manhattan,24461
manhattan,30034
manhattan,6348
manhattan,30775
manhattan,34762
manhattan,39632
manhattan,47349
manhattan,26336
manhattan,8227
manhattan,1375
manhattan,20741
manhattan,13122
manhattan,35192
manhattan,10274
manhattan,23067
manhattan,13938
manhattan,3612
manhattan,23041
manhattan,16776
manhattan,22194
manhattan,7451
manhattan,53840
manhattan,8112
manhattan,23711
manhattan,48545
manhattan,31747
manhattan,52252
manhattan,19356
manhattan,917
manhattan,7817
manhattan,37525
manhattan,14446
manhattan,31183
manhattan,34175
manhattan,12182
manhattan,10341
manhattan,15515
manhattan,39685
manhattan,31095
manhattan,45388
manhattan,28215
manhattan,23081
manhattan,32149
manhattan,27981
manhattan,24647
manhattan,54899
manhattan,4676
manhattan,8579
manhattan,34650
manhattan,36820
manhattan,5936
manhattan,3177
manhattan,46010
manhattan,41191
manhattan,9372
manhattan,29000
manhattan,40838
manhattan,40406
manhattan,47674
manhattan,54588
manhattan,39751
manhattan,14794
manhattan,32497
manhattan,16536
manhattan,30318
manhattan,9602
manhattan,47410
manhattan,22191
manhattan,42493
manhattan,24011
manhattan,26790
manhattan,21722
manhattan,7860
manhattan,16828
manhattan,3182
manhattan,22232
manhattan,33496
manhattan,49646
manhattan,7388
manhattan,16404
manhattan,41034
manhattan,5899
manhattan,24410
manhattan,17478
manhattan,9693
manhattan,42161
manhattan,18534
manhattan,10935
manhattan,33712
manhattan,10038
manhattan,18597
manhattan,32092
manhattan,34078
manhattan,2701
manhattan,20574
manhattan,41938
manhattan,38199
manhattan,39733
manhattan,54025
manhattan,25989
manhattan,5469
manhattan,18347
manhattan,44483
manhattan,3831
manhattan,44414
manhattan,22436
manhattan,35934
manhattan,45712
manhattan,20957
manhattan,10016
manhattan,9102
manhattan,13840
manhattan,27742
manhattan,17823
manhattan,10318
manhattan,15740
manhattan,26006
manhattan,38033
manhattan,15748
manhattan,3455
manhattan,50210
manhattan,18815
manhattan,55408
manhattan,2351
manhattan,42669
manhattan,54691
manhattan,45429
manhattan,47720
manhattan,51564
manhattan,46650
manhattan,39143
manhattan,39616
manhattan,21063
manhattan,13821
manhattan,46555
manhattan,31377
manhattan,23372
manhattan,23957
manhattan,23507
manhattan,26596
manhattan,43564
manhattan,6263
manhattan,41077
manhattan,42637
manhattan,156
manhattan,39919
manhattan,8707
manhattan,6727
manhattan,40688
manhattan,7471
manhattan,36331
manhattan,14420
manhattan,50147
manhattan,18791
manhattan,7125
manhattan,22124
manhattan,24063
manhattan,41299
manhattan,30073
manhattan,50773
manhattan,21150
manhattan,1273
manhattan,21892
manhattan,2462
manhattan,47125
manhattan,39880
manhattan,11752
manhattan,22450
manhattan,6852
manhattan,17412
manhattan,14270
manhattan,31464
manhattan,30502
manhattan,15324
manhattan,43448
manhattan,36700
manhattan,1718
manhattan,22425
manhattan,50413
manhattan,44018
manhattan,5238
manhattan,1522
manhattan,45742
manhattan,36504
manhattan,28826
manhattan,54060
manhattan,37133
manhattan,17224
manhattan,38347
manhattan,3391
manhattan,38092
manhattan,23874
manhattan,18606
manhattan,54353
manhattan,35592
manhattan,29637
manhattan,27837
manhattan,28855
manhattan,42064
manhattan,24290
manhattan,46084
manhattan,27953
manhattan,21764
manhattan,48496
manhattan,12218
manhattan,5444
manhattan,4904
manhattan,55172
manhattan,13701
manhattan,41380
manhattan,19061
manhattan,43543
manhattan,35826
manhattan,24731
manhattan,35081
manhattan,35127
manhattan,39605
manhattan,49015
manhattan,28814
manhattan,21602
manhattan,26139
manhattan,28483
manhattan,45812
manhattan,46079
manhattan,28142
manhattan,38142
manhattan,11453
manhattan,5582
manhattan,11600
manhattan,29834
manhattan,21425
manhattan,23481
manhattan,17448
manhattan,49395
manhattan,17968
manhattan,11244
manhattan,2796
manhattan,40173
manhattan,50765
manhattan,13858
manhattan,51761
manhattan,17880
manhattan,44210
manhattan,33554
manhattan,41263
manhattan,15333
manhattan,12169
manhattan,44527
manhattan,36981
manhattan,37554
manhattan,16349
manhattan,55643
manhattan,19888
manhattan,17940
manhattan,48527
manhattan,6872
manhattan,53163
manhattan,47805
manhattan,8975
manhattan,34655
manhattan,520
manhattan,45832
manhattan,26948
manhattan,46956
manhattan,2175
manhattan,22925
manhattan,14043
manhattan,30013
manhattan,43161
manhattan,17121
manhattan,25105
manhattan,8746
manhattan,16065
manhattan,4430
manhattan,28436
manhattan,28696
manhattan,164
manhattan,50481
manhattan,27060
manhattan,28991
manhattan,26118
manhattan,33121
manhattan,16790
manhattan,28293
manhattan,15200
manhattan,41696
manhattan,19657
manhattan,50866
manhattan,48216
manhattan,52905
manhattan,7061
manhattan,32479
manhattan,22054
manhattan,55083
manhattan,10205
manhattan,49106
manhattan,15628
manhattan,6175
manhattan,29679
manhattan,4989
manhattan,1999
manhattan,55068
manhattan,10320
manhattan,6615
manhattan,3504
manhattan,27735
manhattan,52778
manhattan,3049
manhattan,52109
manhattan,13441
manhattan,4275
manhattan,10846
manhattan,53733
manhattan,27830
manhattan,7839
manhattan,7543
manhattan,47981
manhattan,13329
manhattan,25129
manhattan,38952
manhattan,53453
manhattan,24502
manhattan,13185
manhattan,1135
manhattan,17275
manhattan,53322
manhattan,35226
manhattan,27247
manhattan,42279
manhattan,54374
manhattan,27939
manhattan,301
manhattan,34070
manhattan,11637
manhattan,10667
manhattan,48454
manhattan,20347
manhattan,28870
manhattan,37835
manhattan,55343
manhattan,53930
manhattan,15901
manhattan,34709
manhattan,4178
manhattan,9654
manhattan,21586
manhattan,47954
manhattan,53421
manhattan,29725
manhattan,45747
manhattan,394
manhattan,53712
manhattan,33945
manhattan,40202
manhattan,2011
manhattan,29897
manhattan,30106
manhattan,8964
manhattan,22400
manhattan,35293
manhattan,8834
manhattan,46423
manhattan,52766
manhattan,46006
manhattan,5950
manhattan,11363
manhattan,36443
manhattan,3821
manhattan,3484
manhattan,5873
manhattan,13026
manhattan,26842
manhattan,29746
manhattan,33362
manhattan,46667
manhattan,6771
manhattan,15583
manhattan,44914
manhattan,42202
manhattan,16041
manhattan,16364
manhattan,52928
manhattan,45997
manhattan,3132
manhattan,15050
manhattan,11387
manhattan,9146
manhattan,11238
manhattan,567
manhattan,14190
manhattan,44009
manhattan,44421
manhattan,513
manhattan,49655
manhattan,38232
manhattan,22658
manhattan,24271
manhattan,27365
manhattan,34308
manhattan,33079
manhattan,42209
manhattan,24348
manhattan,36867
manhattan,26938
manhattan,19028
manhattan,52424
manhattan,55294
manhattan,10974
manhattan,24820
manhattan,39298
manhattan,32934
manhattan,10283
manhattan,45935
manhattan,33832
manhattan,14860
manhattan,38140
manhattan,27374
manhattan,545
manhattan,20338
manhattan,40992
manhattan,42598
manhattan,8576
manhattan,16812
manhattan,42867
manhattan,44358
manhattan,39102
manhattan,737
manhattan,27083
manhattan,26357
manhattan,43480
manhattan,31263
manhattan,14813
manhattan,53099
manhattan,28443
manhattan,37334
manhattan,44748
manhattan,34846
manhattan,24588
manhattan,6469
manhattan,36925
manhattan,23393
manhattan,34081
manhattan,18556
manhattan,54018
manhattan,2450
manhattan,2721
manhattan,32450
manhattan,10353
manhattan,45728
manhattan,26493
manhattan,20446
manhattan,20997
manhattan,18262
manhattan,29404
manhattan,17157
manhattan,48845
manhattan,46103
manhattan,38655
manhattan,25428
manhattan,91
manhattan,2735
manhattan,52463
manhattan,20466
manhattan,37839
manhattan,45037
manhattan,48591
manhattan,39105
manhattan,4972
manhattan,12539
manhattan,39664
manhattan,5213
manhattan,36390
manhattan,48189
manhattan,50719
manhattan,44855
manhattan,32042
manhattan,43080
manhattan,35132
manhattan,25951
manhattan,11402
manhattan,41234
manhattan,41227
manhattan,4076
manhattan,31028
manhattan,6608
manhattan,12454
manhattan,51611
manhattan,49502
manhattan,32677
manhattan,47048
manhattan,15351
manhattan,25070
manhattan,49623
manhattan,23117
manhattan,41897
manhattan,4019
manhattan,8606
manhattan,2455
manhattan,45708
manhattan,53633
manhattan,32769
manhattan,37957
manhattan,19381
manhattan,21160
manhattan,15548
manhattan,54173
manhattan,42337
manhattan,23057
manhattan,42686
manhattan,43503
manhattan,8940
manhattan,26364
manhattan,43329
manhattan,28764
manhattan,18538
manhattan,46836
manhattan,1949
manhattan,42997
manhattan,19964
manhattan,14731
manhattan,19533
manhattan,4907
manhattan,9581
manhattan,4023
manhattan,48742
manhattan,38968
manhattan,20307
manhattan,23715
manhattan,45013
manhattan,7386
manhattan,42874
manhattan,32015
manhattan,55501
manhattan,1514
manhattan,38044
manhattan,12826
manhattan,25124
manhattan,32923
manhattan,4912
manhattan,52691
manhattan,27776
manhattan,46209
manhattan,22489
manhattan,13756
manhattan,30685
manhattan,53494
manhattan,45351
manhattan,6668
manhattan,4338
manhattan,51738
manhattan,17351
manhattan,20649
manhattan,24776
manhattan,52719
manhattan,34769
manhattan,44056
manhattan,9758
manhattan,37352
manhattan,8629
manhattan,45229
manhattan,13844
manhattan,5388
manhattan,15001
manhattan,40894
manhattan,4109
manhattan,31166
manhattan,36699
manhattan,3218
manhattan,24943
manhattan,33942
manhattan,30827
manhattan,21968
manhattan,45212
manhattan,7616
manhattan,32255
manhattan,8389
manhattan,10395
manhattan,15774
manhattan,28815
manhattan,34124
manhattan,3475
manhattan,16934
manhattan,49196
manhattan,4333
manhattan,18096
manhattan,7475
manhattan,12985
manhattan,26680
manhattan,26319
manhattan,50938
manhattan,870
manhattan,25674
manhattan,48089
manhattan,26475
manhattan,51127
manhattan,17170
manhattan,54965
manhattan,35927
manhattan,32701
manhattan,47366
manhattan,48586
manhattan,40836
manhattan,32200
manhattan,23837
manhattan,32774
manhattan,11062
manhattan,36676
manhattan,22584
manhattan,30460
manhattan,792
manhattan,51603
manhattan,33831
manhattan,38151
manhattan,28905
manhattan,11638
manhattan,11487
manhattan,23369
manhattan,21209
manhattan,22415
manhattan,1773
manhattan,36740
manhattan,35688
manhattan,49576
manhattan,42199
manhattan,53038
manhattan,12409
manhattan,53704
manhattan,27803
manhattan,33813
manhattan,48354
manhattan,27934
manhattan,9004
manhattan,15040
manhattan,35068
manhattan,32669
manhattan,35904
manhattan,47176
manhattan,39405
manhattan,44089
manhattan,53909
manhattan,17490
manhattan,30019
manhattan,7028
manhattan,4781
manhattan,3909
manhattan,21976
manhattan,7945
manhattan,17213
manhattan,11368
manhattan,25964
manhattan,34241
manhattan,14157
manhattan,13054
manhattan,29145
manhattan,17152
manhattan,53397
manhattan,12804
manhattan,7461
manhattan,16374
manhattan,24186
manhattan,25822
manhattan,28801
manhattan,40559
manhattan,24782
manhattan,27816
manhattan,15058
manhattan,31286
manhattan,34232
manhattan,34801
manhattan,47353
manhattan,35957
manhattan,4951
manhattan,45517
manhattan,49817
manhattan,7141
manhattan,30049
manhattan,19545
manhattan,41409
manhattan,7502
manhattan,48933
manhattan,38566
manhattan,23163
manhattan,48601
manhattan,9821
manhattan,53811
manhattan,2709
manhattan,42313
manhattan,34836
manhattan,49809
manhattan,7916
manhattan,25675
manhattan,33003
manhattan,36315
manhattan,40506
manhattan,2271
manhattan,20316
manhattan,5897
manhattan,53787
manhattan,28564
manhattan,611
manhattan,13457
manhattan,53514
manhattan,9449
manhattan,1587
manhattan,10772
manhattan,9042
manhattan,48895
manhattan,45256
manhattan,31648
manhattan,14083
manhattan,48470
manhattan,10504
manhattan,19421
manhattan,41599
manhattan,29510
manhattan,46891
manhattan,40152
manhattan,5662
manhattan,5419
manhattan,39975
manhattan,12088
manhattan,34415
manhattan,1756
manhattan,50100
manhattan,48905
manhattan,8431
manhattan,23417
manhattan,41456
manhattan,31180
manhattan,1142
manhattan,52443
manhattan,3605
manhattan,7559
manhattan,2610
manhattan,18150
manhattan,39260
manhattan,6645
manhattan,10829
manhattan,20956
manhattan,9202
manhattan,26009
manhattan,50675
manhattan,40404
manhattan,53419
manhattan,35911
manhattan,26447
manhattan,45947
manhattan,21496
manhattan,41224
manhattan,14192
manhattan,39637
manhattan,49075
manhattan,16346
manhattan,14842
manhattan,39552
manhattan,18491
manhattan,39092
manhattan,46597
manhattan,43521
manhattan,52890
manhattan,15708
manhattan,47115
manhattan,16849
manhattan,2816
manhattan,31207
manhattan,19585
manhattan,38053
manhattan,20622
manhattan,5165
manhattan,31841
manhattan,17849
manhattan,38055
manhattan,52480
manhattan,26651
manhattan,9417
manhattan,25545
manhattan,3059
manhattan,19606
manhattan,54865
manhattan,10821
manhattan,46427
manhattan,42374
manhattan,54548
manhattan,5286
manhattan,42786
manhattan,13261
manhattan,50681
manhattan,54341
manhattan,54825
manhattan,5712
manhattan,7908
manhattan,49600
manhattan,23517
manhattan,14236
manhattan,24626
manhattan,35019
manhattan,51679
manhattan,41851
manhattan,2188
manhattan,36084
manhattan,2241
manhattan,11431
manhattan,53005
manhattan,10314
manhattan,48363
manhattan,1118
manhattan,33725
manhattan,42989
manhattan,51988
manhattan,10170
manhattan,35853
manhattan,19406
manhattan,26637
manhattan,24460
manhattan,3416
manhattan,55400
manhattan,40908
manhattan,5624
manhattan,38522
manhattan,39573
manhattan,50597
manhattan,55359
manhattan,37037
manhattan,36654
manhattan,22586
manhattan,23634
manhattan,40677
manhattan,2134
manhattan,55241
manhattan,55546
manhattan,36976
manhattan,2075
manhattan,1916
manhattan,20752
manhattan,14826
manhattan,31351
manhattan,31918
manhattan,10010
manhattan,52826
manhattan,47901
manhattan,43137
manhattan,47181
manhattan,17876
manhattan,911
manhattan,25597
manhattan,40257
manhattan,45221
manhattan,41556
manhattan,2027
manhattan,46190
manhattan,14651
manhattan,52605
manhattan,31335
manhattan,33898
manhattan,820
manhattan,41424
manhattan,15478
manhattan,42706
manhattan,2961
manhattan,55199
manhattan,12650
manhattan,50813
manhattan,43975
manhattan,1304
manhattan,9463
manhattan,24050
manhattan,16604
manhattan,39977
manhattan,49607
manhattan,51278
manhattan,45825
manhattan,6647
manhattan,5837
manhattan,27555
manhattan,39422
manhattan,52461
manhattan,50786
manhattan,4804
manhattan,112
manhattan,14481
manhattan,17552
manhattan,14538
manhattan,4805
manhattan,14736
manhattan,36960
manhattan,44277
manhattan,18553
manhattan,53985
manhattan,39131
manhattan,53403
manhattan,2831
manhattan,22416
manhattan,39917
manhattan,19698
manhattan,24798
manhattan,27692
manhattan,9527
manhattan,44661
manhattan,22141
manhattan,31436
manhattan,52888
manhattan,26023
manhattan,27582
manhattan,36518
manhattan,4130
manhattan,54693
manhattan,29712
manhattan,48531
manhattan,6082
manhattan,9355
manhattan,46904
manhattan,49264
manhattan,50825
manhattan,52428
manhattan,5143
manhattan,7440
manhattan,52262
manhattan,40001
manhattan,46094
manhattan,49845
manhattan,3253
manhattan,8290
manhattan,26827
manhattan,38413
manhattan,13044
manhattan,22118
manhattan,28362
manhattan,21408
manhattan,19310
manhattan,33086
manhattan,5671
manhattan,12434
manhattan,36458
manhattan,17206
manhattan,30552
manhattan,55186
manhattan,6199
manhattan,12235
manhattan,41410
manhattan,34955
manhattan,36887
manhattan,4995
manhattan,10806
manhattan,25506
manhattan,32264
manhattan,5397
manhattan,43989
manhattan,23022
manhattan,45904
manhattan,5775
manhattan,53110
manhattan,34569
manhattan,45912
manhattan,37120
manhattan,34490
manhattan,21702
manhattan,14670
manhattan,50860
manhattan,38521
manhattan,54510
manhattan,18730
manhattan,772
manhattan,26692
manhattan,30906
manhattan,46114
manhattan,55119
manhattan,46957
manhattan,51659
manhattan,34009
manhattan,37847
manhattan,28616
manhattan,7359
manhattan,34030
manhattan,52106
manhattan,48380
manhattan,54545
manhattan,3637
manhattan,27783
manhattan,9317
manhattan,52063
manhattan,23606
manhattan,30688
manhattan,27720
manhattan,39100
manhattan,11155
manhattan,24689
manhattan,43481
manhattan,37580
manhattan,13114
manhattan,27014
manhattan,9361
manhattan,41400
manhattan,50549
manhattan,15048
manhattan,10470
manhattan,41624
manhattan,35202
manhattan,30341
manhattan,55051
manhattan,38817
manhattan,51524
manhattan,39884
manhattan,20743
manhattan,16840
manhattan,41642
manhattan,40837
manhattan,48331
manhattan,6894
manhattan,28019
manhattan,34437
manhattan,29925
manhattan,32370
manhattan,18768
manhattan,37024
manhattan,46194
manhattan,27314
manhattan,25562
manhattan,34463
manhattan,37262
manhattan,48513
manhattan,13382
manhattan,21693
manhattan,9598
manhattan,4339
manhattan,9547
manhattan,1490
manhattan,25354
manhattan,13019
manhattan,35005
manhattan,24907
manhattan,13910
manhattan,14630
manhattan,42146
manhattan,24422
manhattan,46399
manhattan,1834
manhattan,45802
manhattan,17333
manhattan,31560
manhattan,43346
manhattan,48651
manhattan,47701
manhattan,28614
manhattan,33841
manhattan,15856
manhattan,7229
manhattan,41593
manhattan,13635
manhattan,1876
manhattan,48030
manhattan,24323
manhattan,1410
manhattan,14082
manhattan,36310
manhattan,55346
manhattan,10893
manhattan,55073
manhattan,610
manhattan,17825
manhattan,7223
manhattan,23770
manhattan,27867
manhattan,3428
manhattan,1679
manhattan,4791
manhattan,10413
manhattan,14392
manhattan,51209
manhattan,5047
manhattan,39299
manhattan,16194
manhattan,20450
manhattan,31315
manhattan,13865
manhattan,39303
manhattan,47363
manhattan,24030
manhattan,41951
manhattan,6170
manhattan,27874
manhattan,25302
manhattan,10941
manhattan,24740
manhattan,40366
manhattan,17330
manhattan,33225
manhattan,37322
manhattan,52924
manhattan,31150
manhattan,27650
manhattan,42075
manhattan,47898
manhattan,22542
manhattan,12558
manhattan,17290
manhattan,7522
manhattan,33555
manhattan,37332
